Restaurant ID,Country Code,City,Address,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Votes,Country
18423898,1,109,7218,874,77.1553898,28.5291446,20,1000.0,4,0,1,0,3.0,3.8,20,7
308246,1,109,7219,874,77.1619331,28.519062,1552,700.0,4,0,1,0,2.0,3.7,185,7
18289277,1,109,7211,874,0.0,0.0,145,800.0,4,0,0,0,2.0,0.0,2,7
18264997,1,109,7220,874,77.16498211,28.51428649,450,700.0,4,0,1,0,2.0,4.2,193,7
18144479,1,109,7221,874,77.1520605,28.5332879,5,650.0,4,0,1,0,2.0,4.1,173,7
18431179,1,109,7211,874,77.166526,28.519511,342,900.0,4,0,1,0,2.0,4.2,62,7
307032,1,109,7222,875,77.156659,28.5250993,342,800.0,4,0,1,0,2.0,2.9,252,7
305243,1,109,7223,875,77.1566714,28.5251629,527,700.0,4,0,0,0,2.0,2.8,145,7
9177,1,109,7224,875,77.1566476,28.524981,621,600.0,4,0,0,0,2.0,3.3,87,7
308697,1,109,7225,875,77.1564626,28.5248609,1553,650.0,4,0,1,0,2.0,3.3,199,7
3507,1,109,7226,875,77.1561628,28.5250677,496,500.0,4,0,1,0,2.0,2.5,131,7
18350121,1,109,7227,875,77.1569671,28.5251478,1039,750.0,4,0,1,0,2.0,3.9,105,7
311345,1,109,7228,875,77.1566644,28.52506,639,600.0,4,0,1,0,2.0,3.9,380,7
1492,1,109,7224,875,77.1561251,28.5251233,246,500.0,4,0,1,0,2.0,3.6,277,7
310169,1,109,7229,875,77.1566556,28.5249865,342,850.0,4,1,1,0,2.0,3.7,364,7
312535,1,109,7230,876,77.15988658,28.56104814,599,350.0,4,0,1,0,1.0,3.2,22,7
535,1,109,7231,876,77.16407988,28.55705291,20,650.0,4,0,1,0,2.0,3.3,47,7
304281,1,109,7232,876,77.16369264,28.56517455,514,150.0,4,0,0,0,1.0,3.3,28,7
7392,1,109,7233,876,77.15966111,28.56100556,599,150.0,4,0,0,0,1.0,3.1,14,7
2122,1,109,7234,876,77.16423243,28.55793018,5,400.0,4,0,0,0,1.0,3.4,20,7
302438,1,109,7235,876,77.15538889,28.56141389,917,900.0,4,1,0,0,2.0,2.9,6,7
309789,1,109,7236,876,77.1624016,28.571381,21,250.0,4,0,0,0,1.0,3.1,9,7
313412,1,109,2619,876,77.16369834,28.55900888,667,1500.0,4,0,1,0,3.0,2.8,9,7
7360,1,109,7237,876,77.159666,28.561011,491,350.0,4,0,0,0,1.0,3.3,23,7
4317,1,109,7238,876,77.16311596,28.55760213,5,300.0,4,0,1,0,1.0,2.7,26,7
18458099,1,109,7239,876,0.0,0.0,490,150.0,4,0,0,0,1.0,3.1,8,7
2124,1,109,7240,876,77.1583987,28.5677118,342,600.0,4,0,0,0,2.0,3.1,31,7
2204,1,109,7241,876,77.15505794,28.56157466,507,400.0,4,0,1,0,1.0,3.2,28,7
305403,1,109,7242,876,77.15976667,28.55818056,479,300.0,4,0,1,0,1.0,3.3,18,7
775,1,109,7243,876,77.17082061,28.55888991,1078,700.0,4,0,1,0,2.0,2.8,299,7
18247024,1,109,7244,876,77.164272,28.557864,378,1100.0,4,1,1,0,3.0,3.3,52,7
303244,1,109,7245,876,77.16321856,28.55788513,490,300.0,4,0,0,0,1.0,3.1,9,7
300262,1,109,7246,876,77.16419167,28.55761667,64,200.0,4,0,0,0,1.0,3.3,40,7
18458332,1,109,7247,876,77.15067118,28.52951508,504,300.0,4,0,1,0,1.0,3.5,37,7
7391,1,109,7248,876,77.164368,28.557223,20,600.0,4,0,0,0,2.0,3.6,80,7
18198434,1,109,7249,876,77.15496004,28.56139062,479,450.0,4,0,0,0,1.0,3.6,34,7
18371408,1,109,7250,876,77.161681,28.572131,527,900.0,4,0,1,0,2.0,3.5,21,7
308007,1,109,7251,876,77.15516992,28.56151959,570,1700.0,4,1,0,0,3.0,3.7,76,7
18227685,1,109,7252,876,77.16367822,28.55747579,397,250.0,4,0,0,0,1.0,0.0,0,7
18394443,1,109,7253,876,0.0,0.0,507,400.0,4,0,0,0,1.0,0.0,1,7
18312585,1,109,7254,876,77.16442622,28.55736507,20,450.0,4,0,0,0,1.0,0.0,2,7
18358669,1,109,7255,876,77.16460492,28.55747844,61,300.0,4,0,0,0,1.0,0.0,2,7
18279461,1,109,7256,876,77.16341134,28.55748345,498,400.0,4,0,0,0,1.0,0.0,3,7
18463329,1,109,7257,876,77.16429355,28.55870848,21,200.0,4,0,0,0,1.0,0.0,1,7
18277185,1,109,7258,876,77.15520881,28.56118272,346,1000.0,4,0,0,0,3.0,0.0,2,7
18358667,1,109,7259,876,77.16458414,28.55775173,392,200.0,4,0,0,0,1.0,0.0,1,7
18415363,1,109,7260,876,0.0,0.0,21,200.0,4,0,0,0,1.0,0.0,0,7
18440933,1,109,7261,876,77.16454,28.55811,479,500.0,4,0,0,0,2.0,0.0,1,7
18397698,1,109,7262,876,0.0,0.0,731,600.0,4,0,0,0,2.0,0.0,0,7
18492083,1,109,7263,876,0.0,0.0,507,600.0,4,0,0,0,2.0,0.0,0,7
18289247,1,109,7259,876,77.16411,28.559058,460,2000.0,4,0,0,0,4.0,4.3,114,7
8530,1,109,7264,877,77.317668,28.5997151,727,50.0,4,0,0,0,1.0,2.8,7,7
8501,1,109,7265,877,77.3175176,28.5997276,514,150.0,4,0,0,0,1.0,2.9,16,7
8520,1,109,7266,877,77.3176784,28.6001,382,350.0,4,0,0,0,1.0,3.0,31,7
311184,1,109,7267,877,77.3062099,28.5892967,378,500.0,4,0,0,0,2.0,2.8,7,7
18217007,1,109,7268,877,77.30796732,28.59103534,61,400.0,4,0,0,0,1.0,3.2,13,7
18342098,1,109,7269,877,77.30650049,28.59154464,390,400.0,4,0,1,0,1.0,3.1,36,7
311231,1,109,7270,877,77.3021052,28.5891084,527,700.0,4,0,0,0,2.0,2.6,17,7
310876,1,109,7271,877,77.30853528,28.58950538,504,450.0,4,0,0,0,1.0,3.3,32,7
18265408,1,109,7272,877,77.3205872,28.6002622,498,300.0,4,0,0,0,1.0,3.0,5,7
312517,1,109,7273,877,77.32028972,28.60043838,729,250.0,4,0,0,0,1.0,3.4,31,7
312783,1,109,7274,877,77.3040391,28.5891093,342,350.0,4,0,0,0,1.0,3.3,30,7
307920,1,109,7275,877,77.3164521,28.6013457,378,550.0,4,0,0,0,2.0,2.9,14,7
311253,1,109,7276,877,77.3145157,28.601793,61,200.0,4,0,0,0,1.0,2.9,4,7
307290,1,109,7277,877,77.3203951,28.6000397,524,400.0,4,0,0,0,1.0,2.9,10,7
8532,1,109,7278,877,77.3226158,28.6011417,394,100.0,4,0,0,0,1.0,3.1,16,7
18323036,1,109,7279,877,77.31136166,28.59819588,21,200.0,4,0,0,0,1.0,3.0,4,7
18325165,1,109,7280,877,77.30725687,28.59087872,492,400.0,4,0,1,0,1.0,3.7,32,7
311248,1,109,7281,877,77.3071359,28.5908127,61,300.0,4,0,0,0,1.0,0.0,3,7
18424207,1,109,7282,877,0.0,0.0,514,150.0,4,0,0,0,1.0,0.0,0,7
18420697,1,109,7283,877,77.3143328,28.6017649,271,150.0,4,0,0,0,1.0,0.0,0,7
18424648,1,109,7284,877,77.30720289,28.59080159,514,100.0,4,0,0,0,1.0,0.0,0,7
18376497,1,109,7285,877,77.3078976,28.5901234,379,300.0,4,0,0,0,1.0,0.0,0,7
18377898,1,109,7286,877,77.3066274,28.5914444,61,200.0,4,0,0,0,1.0,0.0,0,7
18423889,1,109,7287,877,77.3062381,28.5891961,61,100.0,4,0,0,0,1.0,0.0,0,7
18424638,1,109,7288,877,77.3074392,28.5908336,61,150.0,4,0,0,0,1.0,0.0,0,7
18424661,1,109,7289,877,77.3159908,28.601005,61,250.0,4,0,0,0,1.0,0.0,0,7
18375390,1,109,7290,877,77.3057921,28.5923035,61,100.0,4,0,0,0,1.0,0.0,2,7
18377902,1,109,7276,877,77.312519,28.6021139,5,350.0,4,0,0,0,1.0,0.0,1,7
18430246,1,109,7291,877,77.3097342,28.59794885,21,350.0,4,0,0,0,1.0,0.0,1,7
18425318,1,109,7292,877,0.0,0.0,21,300.0,4,0,0,0,1.0,0.0,0,7
18336496,1,109,7293,877,77.315899,28.600942,64,300.0,4,0,0,0,1.0,0.0,3,7
18429388,1,109,7294,877,0.0,0.0,392,200.0,4,0,0,0,1.0,0.0,0,7
18499026,1,109,7295,877,0.0,0.0,21,300.0,4,0,0,0,1.0,0.0,0,7
18424202,1,109,7296,877,77.3085095,28.5893763,61,50.0,4,0,0,0,1.0,0.0,0,7
18434964,1,109,7297,877,0.0,0.0,525,150.0,4,0,0,0,1.0,0.0,0,7
18377909,1,109,7298,877,77.3222402,28.6013619,504,250.0,4,0,0,0,1.0,0.0,0,7
18390095,1,109,7299,877,77.3206228,28.6002914,388,150.0,4,0,0,0,1.0,0.0,2,7
18423894,1,109,7300,877,0.0,0.0,388,100.0,4,0,0,0,1.0,0.0,3,7
18414502,1,109,7301,877,0.0,0.0,1554,400.0,4,0,0,0,1.0,0.0,1,7
18419424,1,109,7302,877,77.30728882,28.5915558,342,500.0,4,0,0,0,2.0,0.0,0,7
18377900,1,109,7303,877,77.30676837,28.59133326,346,400.0,4,0,0,0,1.0,0.0,0,7
18424582,1,109,7304,877,77.32050229,28.60012224,558,150.0,4,0,0,0,1.0,0.0,0,7
18424654,1,109,7305,877,77.3067747,28.5900965,986,150.0,4,0,0,0,1.0,0.0,0,7
18424650,1,109,7280,877,77.3071878,28.5908905,61,500.0,4,0,0,0,2.0,0.0,0,7
18423118,1,109,7306,877,77.30620712,28.5890838,61,400.0,4,0,0,0,1.0,0.0,0,7
18251459,1,109,7307,877,77.31154975,28.59744877,21,400.0,4,0,0,0,1.0,0.0,1,7
18424208,1,109,7308,877,77.30837971,28.58980772,464,150.0,4,0,0,0,1.0,0.0,0,7
18424656,1,109,7309,877,77.3065745,28.5914473,61,200.0,4,0,0,0,1.0,0.0,0,7
18375387,1,109,7310,877,77.305843,28.5923018,23,400.0,4,0,0,0,1.0,0.0,0,7
18424200,1,109,7311,877,77.3080751,28.5897432,525,150.0,4,0,0,0,1.0,0.0,0,7
18377895,1,109,7312,877,77.3033247,28.5891562,378,200.0,4,0,0,0,1.0,0.0,1,7
300961,1,109,7313,877,77.3174634,28.6000138,625,250.0,4,0,0,0,1.0,0.0,3,7
18424640,1,109,7314,877,77.30764378,28.59086665,61,150.0,4,0,0,0,1.0,0.0,0,7
18424584,1,109,7315,877,77.3224363,28.6014833,331,200.0,4,0,0,0,1.0,0.0,2,7
18424188,1,109,7316,877,77.30622523,28.5890367,525,100.0,4,0,0,0,1.0,0.0,0,7
18372694,1,109,7317,877,77.3068428,28.59118048,388,50.0,4,0,0,0,1.0,0.0,0,7
18371398,1,109,7318,877,77.3078541,28.5899346,397,100.0,4,0,0,0,1.0,0.0,1,7
18409206,1,109,7319,877,77.304436,28.583353,490,300.0,4,0,0,0,1.0,0.0,0,7
18429386,1,109,7320,877,0.0,0.0,678,100.0,4,0,0,0,1.0,0.0,0,7
18396190,1,109,7321,877,0.0,0.0,440,400.0,4,0,0,0,1.0,0.0,0,7
18424192,1,109,7322,877,77.3080954,28.58927604,464,150.0,4,0,0,0,1.0,0.0,0,7
18499493,1,109,7323,877,0.0,0.0,440,500.0,4,0,0,0,2.0,0.0,0,7
18322647,1,109,7324,527,77.2010382,28.6928867,351,800.0,4,1,0,0,2.0,3.3,43,7
6654,1,109,7325,527,77.2023857,28.6895227,5,300.0,4,0,0,0,1.0,3.1,25,7
300941,1,109,7326,527,77.197804,28.6921294,61,300.0,4,0,0,0,1.0,3.4,43,7
18263693,1,109,7327,527,77.1965012,28.6928555,5,300.0,4,0,0,0,1.0,3.1,10,7
18245248,1,109,7328,527,77.201128,28.6916414,26,200.0,4,0,0,0,1.0,3.0,16,7
305275,1,109,7329,527,77.201667,28.6899018,378,500.0,4,0,1,0,2.0,3.4,168,7
18337490,1,109,7330,527,77.2011936,28.6918964,64,200.0,4,0,1,0,1.0,3.3,12,7
312364,1,109,7331,527,77.2016171,28.6898007,382,350.0,4,0,0,0,1.0,3.3,27,7
312422,1,109,7332,527,77.2012294,28.6909462,61,200.0,4,0,0,0,1.0,2.9,19,7
18359295,1,109,7333,527,77.2011834,28.6901314,378,400.0,4,0,1,0,1.0,3.1,15,7
307369,1,109,7334,527,77.2041084,28.6944411,502,800.0,4,1,1,0,2.0,3.3,732,7
308811,1,109,7335,527,77.2050359,28.6928661,1555,800.0,4,1,1,0,2.0,3.4,430,7
18273624,1,109,7336,527,77.2043384,28.6944707,1556,900.0,4,0,0,0,2.0,4.6,1136,7
18175303,1,109,7337,527,77.2013077,28.6910317,216,300.0,4,0,0,0,1.0,3.8,114,7
310532,1,109,7338,527,77.2047215,28.6935077,1557,600.0,4,0,0,0,2.0,3.8,429,7
312420,1,109,7339,527,77.2012817,28.6914056,64,250.0,4,0,1,0,1.0,3.5,65,7
308155,1,109,7340,527,77.2040661,28.6945366,1558,700.0,4,0,1,0,2.0,3.5,349,7
305856,1,109,7341,527,77.2048067,28.6936233,1559,500.0,4,0,0,0,2.0,3.6,480,7
308950,1,109,7342,527,77.2036388,28.6949624,61,400.0,4,0,0,0,1.0,3.6,314,7
17977767,1,109,7343,527,77.2050605,28.6926492,873,800.0,4,1,1,0,2.0,3.7,344,7
18359288,1,109,7344,527,77.2013137,28.6914552,986,150.0,4,0,0,0,1.0,3.5,18,7
1199,1,109,7345,527,77.2047215,28.6934181,1560,800.0,4,0,1,0,2.0,3.9,419,7
312365,1,109,7346,527,77.2042723,28.6924796,388,150.0,4,0,0,0,1.0,3.5,27,7
17989097,1,109,7347,527,77.2044519,28.6939297,1487,700.0,4,0,1,0,2.0,3.5,359,7
18233584,1,109,7348,527,77.2048113,28.6934267,1561,500.0,4,0,1,0,2.0,3.6,555,7
18241524,1,109,7349,527,77.2039955,28.6947175,814,900.0,4,0,0,0,2.0,4.1,506,7
301700,1,109,7350,527,77.204991,28.6934439,600,600.0,4,0,0,0,2.0,4.3,3986,7
303849,1,109,7351,527,77.2014873,28.6906011,599,400.0,4,0,0,0,1.0,4.2,741,7
18258484,1,109,7352,527,77.2040075,28.6943812,1061,800.0,4,0,1,0,2.0,4.1,636,7
18157386,1,109,7353,527,77.201128,28.6919997,64,200.0,4,0,1,0,1.0,4.4,163,7
18455949,1,109,7354,527,77.20197815,28.69302023,511,350.0,4,0,0,0,1.0,4.0,90,7
18337907,1,109,7355,878,77.3103529,28.6580412,342,300.0,4,0,0,0,1.0,3.4,19,7
18441677,1,109,7356,878,77.2776898,28.6307187,951,300.0,4,0,0,0,1.0,0.0,0,7
18355037,1,109,7357,879,77.0796054,28.6384984,342,250.0,4,0,0,0,1.0,3.3,15,7
18124369,1,109,7358,879,77.0766826,28.6386194,384,300.0,4,0,0,0,1.0,3.3,23,7
18221405,1,109,7359,879,77.0700473,28.6282838,216,300.0,4,0,0,0,1.0,3.4,28,7
302166,1,109,7360,879,77.0698926,28.628157,61,150.0,4,0,0,0,1.0,2.8,14,7
8696,1,109,7361,879,77.07604811,28.6390282,20,400.0,4,0,0,0,1.0,3.0,41,7
6925,1,109,7362,879,77.0764578,28.6294177,20,450.0,4,0,0,0,1.0,3.0,16,7
300459,1,109,7363,879,77.06883967,28.63507537,21,200.0,4,0,0,0,1.0,2.7,11,7
2403,1,109,7364,879,77.0743745,28.6389086,378,500.0,4,0,0,0,2.0,2.6,20,7
8695,1,109,7365,879,77.0798778,28.6420433,346,400.0,4,0,0,0,1.0,3.3,55,7
311396,1,109,7366,879,77.0791934,28.6459296,64,350.0,4,0,0,0,1.0,2.9,6,7
18333392,1,109,7367,879,77.0701624,28.6445722,21,400.0,4,0,0,0,1.0,3.0,6,7
18287378,1,109,7368,879,77.07597736,28.63884135,440,750.0,4,0,0,0,2.0,3.2,20,7
307195,1,109,7369,879,77.0747491,28.6390149,504,850.0,4,1,0,0,2.0,3.3,16,7
300440,1,109,7370,879,77.0656655,28.6384063,511,100.0,4,0,0,0,1.0,3.2,17,7
4793,1,109,7371,879,77.0710682,28.6365514,61,350.0,4,0,0,0,1.0,2.6,44,7
18478982,1,109,7367,879,77.06846483,28.6322224,23,600.0,4,0,1,0,2.0,3.1,5,7
18322639,1,109,7372,879,77.0709881,28.642645,1562,300.0,4,0,0,0,1.0,3.0,5,7
18285737,1,109,7373,879,77.0789309,28.6385677,388,100.0,4,0,0,0,1.0,3.3,26,7
18204810,1,109,7374,879,0.0,0.0,514,100.0,4,0,0,0,1.0,3.1,8,7
301380,1,109,7375,879,77.0698926,28.6440984,5,300.0,4,0,0,0,1.0,3.3,21,7
18277000,1,109,7376,879,0.0,0.0,342,600.0,4,0,0,0,2.0,3.2,13,7
300461,1,109,7377,879,77.0792678,28.638455,5,300.0,4,0,0,0,1.0,3.4,33,7
3654,1,109,7378,879,77.06992965,28.62748827,492,500.0,4,0,0,0,2.0,2.6,33,7
18264996,1,109,7379,879,77.0687123,28.6342343,1563,200.0,4,0,0,0,1.0,3.1,8,7
301377,1,109,7380,879,77.0758587,28.6429519,1268,300.0,4,0,0,0,1.0,3.3,33,7
8680,1,109,7381,879,77.0756895,28.6431503,61,200.0,4,0,0,0,1.0,3.0,10,7
18246995,1,109,7382,879,77.071162,28.6429129,61,350.0,4,0,1,0,1.0,2.8,31,7
4785,1,109,7383,879,77.0789759,28.6383481,1268,300.0,4,0,0,0,1.0,3.1,34,7
2402,1,109,7384,879,77.074213,28.6392656,440,600.0,4,0,0,0,2.0,2.8,20,7
300406,1,109,7385,879,77.0797403,28.6419595,346,300.0,4,0,0,0,1.0,3.1,12,7
311390,1,109,7386,879,77.06778422,28.62786555,527,650.0,4,0,0,0,2.0,3.1,24,7
4164,1,109,7387,879,77.0792789,28.6425242,507,350.0,4,0,1,0,1.0,2.7,44,7
18365391,1,109,7388,879,77.0782115,28.6384983,61,350.0,4,0,0,0,1.0,3.3,15,7
8508,1,109,7389,879,77.0795111,28.6385334,524,400.0,4,0,0,0,1.0,3.1,17,7
1305,1,109,7390,879,77.0707437,28.64041091,440,400.0,4,0,0,0,1.0,2.8,37,7
18245289,1,109,7391,879,77.0792261,28.6422953,331,250.0,4,0,0,0,1.0,3.2,10,7
18057797,1,109,7392,879,77.0765052,28.638646,524,300.0,4,0,0,0,1.0,3.2,9,7
300472,1,109,7393,879,77.06975497,28.62759745,342,400.0,4,0,0,0,1.0,3.1,23,7
18247014,1,109,7394,879,77.0751536,28.6392198,397,550.0,4,0,0,0,2.0,3.4,23,7
4790,1,109,7395,879,77.0739295,28.63949696,5,450.0,4,0,0,0,1.0,2.8,11,7
8707,1,109,7396,879,77.0600536,28.6358966,394,100.0,4,0,0,0,1.0,3.0,4,7
302183,1,109,7397,879,77.0771773,28.6385328,271,100.0,4,0,0,0,1.0,3.0,4,7
4792,1,109,7398,879,77.0698477,28.6275705,382,350.0,4,0,0,0,1.0,3.3,42,7
2362,1,109,7399,879,77.0765725,28.6387222,331,250.0,4,0,0,0,1.0,3.4,35,7
4338,1,109,7400,879,77.0747491,28.639194,378,800.0,4,1,0,0,2.0,2.6,43,7
309198,1,109,7401,879,77.0751965,28.63885695,496,500.0,4,0,1,0,2.0,2.6,28,7
300457,1,109,7402,879,77.0588879,28.6354403,21,200.0,4,0,0,0,1.0,3.2,17,7
312201,1,109,7403,879,77.0752887,28.6397834,378,1150.0,4,1,1,0,3.0,3.4,40,7
3657,1,109,7404,879,77.07022168,28.63504182,5,600.0,4,0,0,0,2.0,3.4,26,7
310640,1,109,7405,879,0.0,0.0,390,600.0,4,0,0,0,2.0,3.2,49,7
309323,1,109,7406,879,77.0745243,28.6391275,378,1100.0,4,1,0,0,3.0,3.2,31,7
311333,1,109,7407,879,77.069947,28.6274498,490,300.0,4,0,0,0,1.0,3.1,7,7
5925,1,109,7408,879,77.0784813,28.6386139,388,100.0,4,0,0,0,1.0,2.6,42,7
312448,1,109,7409,879,77.079298,28.6425617,513,300.0,4,0,0,0,1.0,3.5,36,7
311600,1,109,7410,879,77.069463,28.6284455,354,700.0,4,0,0,0,2.0,3.5,56,7
18365871,1,109,7411,879,77.0761542,28.6331243,20,600.0,4,0,0,0,2.0,0.0,3,7
18466393,1,109,7395,879,77.0742061,28.63927361,504,300.0,4,0,0,0,1.0,0.0,1,7
18258762,1,109,7412,879,77.0709719,28.6403518,507,200.0,4,0,0,0,1.0,0.0,3,7
18489507,1,109,7413,879,0.0,0.0,61,500.0,4,0,0,0,2.0,0.0,2,7
3665,1,109,7414,879,77.0743071,28.6390833,440,600.0,4,0,1,0,2.0,2.3,26,7
309473,1,109,7415,880,77.318175,28.67132778,5,350.0,4,0,0,0,1.0,2.8,14,7
8502,1,109,7416,880,77.318925,28.67130833,394,100.0,4,0,0,0,1.0,2.9,5,7
18303857,1,109,7417,880,77.317225,28.66721,1564,400.0,4,0,1,0,1.0,3.4,33,7
6264,1,109,7418,880,77.31211167,28.66965416,378,450.0,4,0,1,0,1.0,3.3,114,7
18419896,1,109,7419,880,77.314705,28.668496,616,350.0,4,0,1,0,1.0,3.1,7,7
18291215,1,109,7420,880,77.31173314,28.66981271,64,200.0,4,0,0,0,1.0,3.2,12,7
18264964,1,109,7421,880,77.31214788,28.66857042,440,400.0,4,0,0,0,1.0,3.0,6,7
18420420,1,109,7422,880,77.31825527,28.66722898,504,300.0,4,0,0,0,1.0,3.3,12,7
310604,1,109,7423,880,77.30372541,28.66736018,1300,600.0,4,0,0,0,2.0,2.6,54,7
18225627,1,109,7424,880,77.21,28.63,507,450.0,4,0,0,0,1.0,3.1,5,7
6251,1,109,7425,880,77.31825426,28.67116736,507,400.0,4,0,0,0,1.0,2.5,51,7
6253,1,109,7426,880,77.31819056,28.67121678,504,400.0,4,0,0,0,1.0,3.3,21,7
18249080,1,109,7427,880,77.30861206,28.66011757,21,400.0,4,0,0,0,1.0,3.2,10,7
18364535,1,109,7428,880,77.31204974,28.66952381,621,400.0,4,0,0,0,1.0,2.9,4,7
18128871,1,109,7429,880,77.31217302,28.66934292,378,500.0,4,0,1,0,2.0,3.5,37,7
18124355,1,109,7430,880,77.31794111,28.66686832,369,600.0,4,0,1,0,2.0,3.8,122,7
304598,1,109,7431,880,77.3174241,28.6601382,440,800.0,4,0,1,0,2.0,3.6,126,7
18380891,1,109,7432,880,77.31206504,28.66910046,440,300.0,4,0,1,0,1.0,3.6,35,7
18458629,1,109,7433,880,0.0,0.0,378,500.0,4,0,0,0,2.0,3.6,26,7
6240,1,109,7434,880,77.31226757,28.66815358,378,600.0,4,0,0,0,2.0,3.6,168,7
18420428,1,109,7435,880,77.31822677,28.667041,64,200.0,4,0,0,0,1.0,0.0,0,7
18418262,1,109,7436,880,77.31827907,28.67127679,996,150.0,4,0,0,0,1.0,0.0,0,7
18418276,1,109,7437,880,0.0,0.0,344,500.0,4,0,0,0,2.0,0.0,0,7
18421469,1,109,7438,880,77.3121633,28.66982713,394,300.0,4,0,0,0,1.0,0.0,0,7
18421467,1,109,7415,880,77.31812015,28.67132945,5,150.0,4,0,0,0,1.0,0.0,0,7
18446390,1,109,7439,880,77.312115,28.669247,64,100.0,4,0,0,0,1.0,0.0,0,7
18421471,1,109,7440,880,77.31192157,28.66958297,21,300.0,4,0,0,0,1.0,0.0,0,7
18377897,1,109,7441,880,77.31203791,28.66984331,271,300.0,4,0,0,0,1.0,0.0,1,7
18419871,1,109,7442,880,77.31213246,28.66842304,21,200.0,4,0,0,0,1.0,0.0,0,7
18420424,1,109,7443,880,77.31824689,28.66696569,331,250.0,4,0,0,0,1.0,0.0,0,7
18377901,1,109,7444,880,77.31827103,28.67126826,397,300.0,4,0,0,0,1.0,0.0,0,7
18291232,1,109,7445,880,77.31820431,28.67148683,479,250.0,4,0,0,0,1.0,0.0,0,7
18445361,1,109,7446,880,0.0,0.0,61,400.0,4,0,0,0,1.0,0.0,0,7
1613,1,109,7447,880,77.31653329,28.67556419,1565,350.0,4,0,0,0,1.0,2.4,29,7
18216911,1,109,7448,880,77.31898986,28.67993906,1566,400.0,4,0,1,0,1.0,2.2,64,7
310440,1,109,7449,880,77.31220789,28.66945735,378,300.0,4,0,1,0,1.0,2.4,10,7
4740,1,109,7450,881,77.1648729,28.6815855,61,300.0,4,0,0,0,1.0,2.6,19,7
2044,1,109,7451,881,77.1586101,28.7003198,991,400.0,4,0,0,0,1.0,3.4,35,7
306064,1,109,7452,881,77.1685563,28.6990634,717,250.0,4,0,0,0,1.0,3.0,24,7
6553,1,109,7453,881,77.1684265,28.6994159,618,150.0,4,0,0,0,1.0,3.2,8,7
18363089,1,109,7454,881,77.1633809,28.6797201,513,200.0,4,0,0,0,1.0,0.0,0,7
18294257,1,109,7455,881,77.1636597,28.6792749,5,200.0,4,0,0,0,1.0,0.0,0,7
349,1,109,7456,882,77.080281,28.6299004,64,350.0,4,0,0,0,1.0,3.4,86,7
3455,1,109,7457,882,77.0795544,28.6301884,496,500.0,4,0,1,0,2.0,2.1,152,7
1115,1,109,7458,883,77.12311551,28.65297802,782,1500.0,4,1,0,0,3.0,3.5,178,7
311506,1,109,7459,884,77.1689845,28.6455224,246,500.0,4,0,1,0,2.0,3.4,86,7
3974,1,109,7460,884,77.1639289,28.6495338,61,400.0,4,0,0,0,1.0,3.5,216,7
18163893,1,109,7461,884,77.1689671,28.6454168,64,400.0,4,0,1,0,1.0,3.7,83,7
313093,1,109,7462,884,77.1647873,28.6522346,504,400.0,4,0,1,0,1.0,4.1,491,7
18384135,1,109,7463,885,77.12179529,28.5503472,387,400.0,4,0,0,0,1.0,3.1,5,7
18337772,1,109,7464,885,77.12179529,28.5503472,698,600.0,4,0,0,0,2.0,3.2,17,7
18316173,1,109,7465,885,77.12142371,28.54989546,496,500.0,4,0,1,0,2.0,3.1,25,7
18336491,1,109,7466,885,77.12179529,28.5503472,5,350.0,4,0,0,0,1.0,3.1,8,7
18306524,1,109,7467,885,77.12179529,28.5503472,1039,1000.0,4,0,0,0,3.0,3.6,22,7
18390311,1,109,7468,885,77.12178456,28.55041317,5,500.0,4,0,0,0,2.0,0.0,3,7
18446491,1,109,7465,885,77.12142371,28.54989546,788,550.0,4,0,0,0,2.0,0.0,3,7
18334400,1,109,7469,885,77.12179529,28.5503472,64,600.0,4,0,0,0,2.0,0.0,3,7
18474934,1,109,7470,885,0.0,0.0,581,300.0,4,0,0,0,1.0,0.0,1,7
18416747,1,109,7465,885,77.12165984,28.55052862,1368,300.0,4,0,0,0,1.0,0.0,0,7
18415376,1,109,7471,885,77.120547,28.548297,710,600.0,4,0,1,0,2.0,0.0,3,7
18446483,1,109,7468,885,77.12142371,28.54989546,453,1000.0,4,0,0,0,3.0,0.0,1,7
18409199,1,109,7472,885,77.12179529,28.5503472,453,650.0,4,0,0,0,2.0,0.0,2,7
18446485,1,109,7468,885,77.12142371,28.54989546,604,800.0,4,0,0,0,2.0,0.0,0,7
18439530,1,109,7473,886,77.121714,28.551681,1090,700.0,4,0,0,0,2.0,0.0,3,7
18279456,1,109,7474,887,77.2068326,28.5597171,467,600.0,4,0,1,0,2.0,2.7,33,7
304475,1,109,7475,887,77.2125368,28.5612917,64,150.0,4,0,0,0,1.0,3.3,39,7
311971,1,109,7476,887,77.2068775,28.5599455,5,400.0,4,0,0,0,1.0,3.1,9,7
1918,1,109,7477,887,77.2071919,28.5579587,514,250.0,4,0,0,0,1.0,3.3,28,7
3467,1,109,7478,887,77.2071919,28.5579587,491,350.0,4,0,0,0,1.0,3.1,30,7
18265698,1,109,7479,887,77.2098081,28.5609683,5,600.0,4,0,0,0,2.0,2.7,5,7
7457,1,109,7480,887,77.2077758,28.5577007,5,300.0,4,0,0,0,1.0,2.7,52,7
